ปี,เดือน,จังหวัด,อำเภอ,อปท.,ขยะมูลฝอยชุมชน(ตัน)
2567,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,456.005
2567,มีนาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,438.127
2567,มีนาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,265.482
2567,มีนาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,11088.22
2567,มีนาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,480.0
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,178.621
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,455.035
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,255.0
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,599.08
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,103.225
2567,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,325.495
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,10173.16
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,792.955
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,786.06
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1127.19
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,470.82
2567,มีนาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,707.845
2567,เมษายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,158.905
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,126.69
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,169.6
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,224.75
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,728.045
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,152.885
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,252.144
2567,เมษายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,420.0
2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,1539.22
2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,420.21
2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,378.556
2567,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,329.81
2567,เมษายน,นนทบุรี,บางกรวย,อบต.บางขนุน,403.18
2567,เมษายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,351.686
2567,เมษายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,180.945
2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,1756.72
2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,1415.6
2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1206.59
2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1376.87
2567,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,1681.0
2567,เมษายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,183.6
2567,เมษายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,1213.54
2567,เมษายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,575.635
2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,1582.5
2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,1906.15
2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,201.011
2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,712.185
2567,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,482.865
2567,เมษายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,423.994
2567,เมษายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,256.918
2567,เมษายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,10729.45
2567,เมษายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,470.0
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,172.859
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,464.175
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,258.0
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,611.02
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,188.465
2567,เมษายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,321.417
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,9682.74
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,739.165
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,751.715
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1114.93
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,485.36
2567,เมษายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,707.845
2567,พฤษภาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,163.725
