,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะอินทรีย์ลงถัง(ตัน)
1803,2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.21
1804,2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1805,2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,720.896
1806,2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,487.755
1807,2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,1.0
1808,2567,สิงหาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
1809,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,20.21
1810,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1811,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1812,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1813,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
1814,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1815,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,80.0
1816,2567,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,79.3
1817,2567,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,425.443
1818,2567,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,2.5
1819,2567,สิงหาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
1820,2567,สิงหาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1821,2567,สิงหาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,3.8
1822,2567,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,8.3
1823,2567,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,713.426
1824,2567,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1825,2567,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1826,2567,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,20.0
1827,2567,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
1828,2567,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,5.0
1829,2567,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1830,2567,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,3.405
1831,2567,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.062
1832,2567,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,2.0
1833,2567,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,31.521
1834,2567,สิงหาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,3.2
1835,2567,สิงหาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,8.0
1836,2567,สิงหาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,1.0
1837,2567,สิงหาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.002
1838,2567,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,10.245
1839,2567,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,10.0
1840,2567,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,1.0
1841,2567,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,16.0
1842,2567,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,2.0
1843,2567,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1844,2567,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.18
1845,2567,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1846,2567,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,721.64
1847,2567,สิงหาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,442.685
1848,2567,สิงหาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,1.0
1849,2567,กันยายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
1850,2567,กันยายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,19.56
1851,2567,กันยายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1852,2567,กันยายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1853,2567,กันยายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1854,2567,กันยายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1855,2567,กันยายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,80.0
1856,2567,กันยายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,97.578
1857,2567,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,421.855
1858,2567,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,2.7
1859,2567,กันยายน,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
1860,2567,กันยายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1861,2567,กันยายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,3.95
1862,2567,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,9.13
1863,2567,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,719.75
1864,2567,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,257.593
1865,2567,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1866,2567,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,20.0
1867,2567,กันยายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
1868,2567,กันยายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,4.0
1869,2567,กันยายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1870,2567,กันยายน,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,3.405
1871,2567,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.064
1872,2567,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,1.2
1873,2567,กันยายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,8.0
