,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะรีไซเคิลลงถัง(ตัน)
1337,2566,มิถุนายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,10.0
1338,2566,มิถุนายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,88.79
1339,2566,มิถุนายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.13
1340,2566,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,50.0
1341,2566,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,20.0
1342,2566,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,1.0
1343,2566,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,9.0
1344,2566,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.0
1345,2566,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1346,2566,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,3.631
1347,2566,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1348,2566,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,30.98
1349,2566,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,375.838
1350,2566,มิถุนายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,3.244
1351,2566,มิถุนายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,1.0
1352,2566,กรกฎาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,1.0
1353,2566,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
1354,2566,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1355,2566,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1356,2566,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1357,2566,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,10.0
1358,2566,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,11.0
1359,2566,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
1360,2566,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,43.3
1361,2566,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.745
1362,2566,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,796.431
1363,2566,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,11.0
1364,2566,กรกฎาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,1.615
1365,2566,กรกฎาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1366,2566,กรกฎาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,11.631
1367,2566,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,115.6
1368,2566,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,218.496
1369,2566,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1370,2566,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1371,2566,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,50.0
1372,2566,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,30.0
1373,2566,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
1374,2566,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
1375,2566,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,5.0
1376,2566,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,136.631
1377,2566,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.96
1378,2566,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,5.2
1379,2566,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,21.763
1380,2566,กรกฎาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.23
1381,2566,กรกฎาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,1.0
1382,2566,กรกฎาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,700.0
1383,2566,กรกฎาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.046
1384,2566,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,69.07
1385,2566,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,3.0
1386,2566,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,2.0
1387,2566,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,16.0
1388,2566,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.1
1389,2566,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1390,2566,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,2.503
1391,2566,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1392,2566,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,38.16
1393,2566,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,365.377
1394,2566,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,2.531
1395,2566,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,2.0
1396,2566,สิงหาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,1.0
1397,2566,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
1398,2566,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1399,2566,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1400,2566,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1401,2566,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,10.0
1402,2566,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1403,2566,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
1404,2566,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,148.595
1405,2566,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,6.65
