,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะติดเชื้อ (ตัน),ขยะกำจัดถูกต้อง(ตัน)
253,2563,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0,0.0
254,2563,มิถุนายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0,0.0
255,2563,มิถุนายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0,0.0
256,2563,มิถุนายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,21.458,21.458
257,2563,มิถุนายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.018,0.018
258,2563,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
259,2563,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0,0.0
260,2563,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
261,2563,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.09,0.09
262,2563,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.002,0.0
263,2563,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
264,2563,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,66.2,66.2
265,2563,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
266,2563,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.036,0.036
267,2563,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
268,2563,มิถุนายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
269,2563,มิถุนายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0,0.0
270,2563,กรกฎาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0,0.0
271,2563,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0,0.0
272,2563,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
273,2563,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.02,0.02
274,2563,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
275,2563,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0,0.0
276,2563,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
277,2563,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.06
278,2563,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
279,2563,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.03,0.03
280,2563,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,0.169,0.169
281,2563,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
282,2563,กรกฎาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0,0.0
283,2563,กรกฎาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0,0.0
284,2563,กรกฎาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0,0.0
285,2563,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
286,2563,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,2.25,2.25
287,2563,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
288,2563,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
289,2563,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.25,0.25
290,2563,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
291,2563,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0,0.0
292,2563,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0,604.585
293,2563,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0,0.0
294,2563,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0,0.0
295,2563,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,15.0,15.0
296,2563,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
297,2563,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,0.0,0.0
298,2563,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0,0.0
299,2563,กรกฎาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0,0.0
300,2563,กรกฎาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0,0.0
301,2563,กรกฎาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,24.163,24.163
302,2563,กรกฎาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.015,0.015
303,2563,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
304,2563,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0,0.0
305,2563,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
306,2563,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.09,0.09
307,2563,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.005,0.0
308,2563,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
309,2563,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,62.763,62.763
310,2563,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
311,2563,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.038,0.038
312,2563,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
313,2563,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
314,2563,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0,0.0
315,2563,สิงหาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0,0.0
316,2563,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0,0.0
317,2563,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
318,2563,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.02,0.02
319,2563,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
320,2563,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0,0.0
321,2563,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
322,2563,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.6
323,2563,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
324,2563,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.03,0.03
325,2563,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,0.017,0.172
326,2563,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
327,2563,สิงหาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0,0.0
328,2563,สิงหาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0,0.0
329,2563,สิงหาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0,0.0
330,2563,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
331,2563,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,2.5,2.5
332,2563,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
333,2563,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
334,2563,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.25,0.25
335,2563,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
336,2563,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0,0.0
